stars,NoiseLevel,BusinessParking,BusinessAcceptsCreditCards,RestaurantsPriceRange2,RestaurantsDelivery,OutdoorSeating,ByAppointmentOnly,GoodForKids
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,3,NaN,NaN,True,NaN
3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.0,NaN,NaN,True,NaN,NaN,NaN,True,NaN
1.0,NaN,NaN,True,NaN,NaN,NaN,False,NaN
1.0,NaN,NaN,True,NaN,NaN,NaN,False,NaN
1.5,u'quiet',None,True,2,True,False,NaN,True
4.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,False,False,NaN,True
3.5,u'loud',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,True,NaN,False
3.5,NaN,NaN,False,NaN,NaN,NaN,True,NaN
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,3,False,NaN,NaN,NaN
4.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
3.5,u'loud',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,True,NaN,True
4.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,True,NaN,True
2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,NaN,NaN,NaN
2.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
4.0,u'quiet',NaN,NaN,NaN,NaN,NaN,NaN,True
4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,NaN,NaN,True,NaN,NaN,NaN,True,NaN
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,NaN,NaN,False,True
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,NaN,NaN,NaN
4.5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,True,NaN,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NaN,NaN,NaN,True,NaN,True
4.0,u'loud',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,1,NaN,False,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,NaN
3.5,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,False,True,NaN,False
3.5,NaN,NaN,False,NaN,NaN,NaN,NaN,NaN
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,NaN,NaN,NaN,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,NaN,NaN
4.0,'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,False,NaN,NaN
3.5,u'average',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,1,True,False,NaN,True
3.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,False,True,NaN,True
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,3,False,False,False,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,True
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,3,NaN,NaN,NaN,NaN
2.0,NaN,NaN,True,2,NaN,NaN,False,NaN
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,NaN,NaN
4.0,NaN,NaN,True,2,NaN,NaN,True,NaN
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,False,NaN
3.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
3.5,'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,False,True,NaN,True
2.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,True,NaN,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,True,True,NaN,True
2.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NaN,NaN,NaN,NaN,NaN
4.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,False,True,NaN,NaN
3.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.5,NaN,None,True,NaN,NaN,NaN,False,True
3.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,True,True,NaN,False
5.0,NaN,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,True
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,False,NaN
4.5,NaN,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,1,NaN,NaN,NaN,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,4,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NaN,False,NaN,NaN,NaN
2.0,NaN,NaN,True,NaN,NaN,NaN,True,NaN
4.0,NaN,NaN,NaN,NaN,NaN,NaN,False,True
4.0,u'quiet',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,False,NaN,True
2.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,True,True,False,True
4.0,u'average',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,False,False,NaN,False
2.0,NaN,NaN,True,NaN,NaN,NaN,False,NaN
3.5,NaN,"{'valet': False, 'garage': False, 'street': False, 'lot': False, 'validated': False}",True,2,NaN,NaN,True,NaN
4.0,NaN,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
4.5,'quiet',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,False,False,NaN,True
3.5,u'loud',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,False,NaN,True
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,False,NaN
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,3,NaN,NaN,NaN,NaN
3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,NaN,NaN,NaN,NaN,NaN,NaN,True,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NaN,NaN,NaN,NaN,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,NaN,NaN,NaN,NaN
3.5,u'average',"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,False,True,NaN,True
3.0,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN
2.5,'quiet',"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",True,2,True,True,NaN,True
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NaN,False,True,False,NaN
3.0,u'quiet',NaN,True,1,False,False,NaN,True
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
4.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,False,False,NaN,False
3.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,False,False
4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,NaN,NaN,NaN
2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,True,NaN
3.5,'average',"{'garage': True, 'street': None, 'validated': None, 'lot': None, 'valet': False}",True,2,True,True,NaN,True
2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,'average',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,1,NaN,False,NaN,NaN
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NaN,NaN,NaN,NaN,NaN,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,NaN,NaN,NaN
2.5,'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,False,True,NaN,True
3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
2.5,u'average',NaN,NaN,2,NaN,NaN,NaN,True
3.0,u'loud',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,True,False,NaN,True
4.0,NaN,NaN,True,1,NaN,NaN,False,NaN
3.5,u'average',"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,False,True,NaN,True
3.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,NaN,NaN,NaN
3.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,NaN,NaN,True,NaN,NaN,NaN,True,NaN
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,True,NaN
3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,False,NaN,True
2.0,NaN,NaN,True,2,NaN,NaN,False,True
2.5,NaN,NaN,True,NaN,NaN,NaN,False,NaN
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5,u'average',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,3,False,True,NaN,False
3.5,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,True,NaN,True
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,3,NaN,NaN,False,NaN
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,3,NaN,NaN,NaN,NaN
4.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,NaN,NaN,True,2,NaN,NaN,NaN,NaN
3.5,NaN,NaN,False,NaN,NaN,NaN,NaN,NaN
3.5,NaN,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,3,NaN,NaN,NaN,NaN
1.5,NaN,NaN,NaN,NaN,NaN,NaN,True,NaN
1.5,u'loud',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,False,False,NaN,False
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,3,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,False,NaN
3.5,u'average',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,False,True,NaN,True
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,True
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,NaN
4.5,NaN,NaN,True,NaN,NaN,NaN,True,NaN
4.0,NaN,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,NaN,NaN,NaN
2.5,NaN,NaN,True,1,False,False,NaN,True
4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,True,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
3.0,u'very_loud',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,True,False,NaN,True
1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,'average',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,True,False,NaN,True
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
2.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,False,NaN,False
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,True,NaN,NaN
3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,3,NaN,False,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,True,False,NaN,True
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,NaN,NaN,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NaN,NaN,NaN,NaN,NaN
3.5,u'average',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,True,True,False,True
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,True
3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5,NaN,NaN,True,NaN,NaN,NaN,True,False
3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,3,NaN,NaN,True,NaN
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
3.0,NaN,NaN,True,NaN,NaN,NaN,True,NaN
2.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,NaN
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NaN,NaN,NaN,NaN,NaN,True
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
2.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
2.5,u'quiet',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,False,False,NaN,True
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,NaN,NaN,True,2,NaN,NaN,False,True
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,NaN,NaN
1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
1.5,NaN,NaN,True,NaN,NaN,NaN,True,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.5,NaN,NaN,True,1,NaN,NaN,True,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,NaN,True,True
3.0,NaN,NaN,True,1,True,False,NaN,NaN
1.0,NaN,NaN,True,1,True,False,NaN,True
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NaN,NaN,NaN,NaN,NaN,NaN
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,False,NaN,True
4.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
2.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,False,False,NaN,True
5.0,NaN,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,NaN,NaN,NaN,NaN,NaN
2.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,False,NaN,True
1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.5,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,True,NaN,False
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
3.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
4.0,u'average',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,False,True,NaN,True
4.5,NaN,NaN,True,NaN,NaN,NaN,True,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,NaN,NaN,False,NaN
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NaN,NaN,False,True,NaN,True
4.0,u'loud',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,False,NaN,NaN,True
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,NaN,NaN,NaN,False,NaN
4.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,NaN,NaN,NaN,NaN
2.5,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,False,False,NaN,True
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
3.5,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,True,NaN,True
1.0,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
4.0,u'quiet',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,True,False,NaN,True
2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,NaN,NaN,True,1,False,NaN,NaN,True
5.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,False,True,NaN,True
4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
3.0,NaN,None,True,2,NaN,NaN,NaN,NaN
4.5,NaN,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,True
3.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,1,False,True,NaN,False
3.0,'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,True,False,NaN,True
3.5,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,False,True,NaN,True
3.0,NaN,NaN,True,NaN,True,NaN,NaN,NaN
3.5,u'quiet',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,None,False,NaN,True
4.0,u'average',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,True,True,NaN,True
3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
4.5,u'quiet',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,False,False,NaN,True
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NaN,1,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}",True,2,False,True,NaN,False
1.5,NaN,NaN,False,NaN,NaN,NaN,NaN,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
3.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,2,NaN,NaN,NaN,NaN
3.5,u'loud',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,2,True,False,NaN,True
4.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
5.0,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
2.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,False,NaN
2.5,NaN,NaN,True,NaN,NaN,NaN,NaN,NaN
5.0,NaN,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NaN,NaN,NaN,True,True
4.0,u'average',"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,3,True,True,NaN,True
2.5,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,1,True,False,NaN,False
4.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NaN,NaN,NaN,False,NaN
1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,NaN,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,2,NaN,NaN,NaN,NaN
